국가유산종목,문화재명,시도명,시군구명,종목코드,시도코드,관리번호,위도,경도
국가민속문화유산,보성 봉강리 영광정씨 고택,전남,보성군,18,36,0003150000000,0,0
국가민속문화유산,온양민속박물관 소장 갑주와 갑주함,충남,아산시,18,34,0003160000000,0,0
시도유형문화유산,장충단비,서울,중구,21,11,0000010000000,37.5583219592618,127.004786403829
시도유형문화유산,동래부 동헌 충신당,부산,동래구,21,21,0000010000000,35.2032271913874,129.086356975787
시도유형문화유산,인천도호부 관아,인천,미추홀구,21,23,0000010000000,37.4396609237825,126.683263109896
시도유형문화유산,증심사삼층석탑,광주,동구,21,24,0000010000000,35.1288818248376,126.970267565862
시도유형문화유산,송자대전판,대전,동구,21,25,0000010000000,36.3489692,127.4473186
시도유형문화유산,울산동헌및내아,울산,중구,21,26,0000010000000,35.55824368905,129.319960918433
시도유형문화유산,위봉문,강원,춘천시,21,32,0000010000000,37.885330398058,127.728997583366
시도유형문화유산,김시민 전공비,경남,진주시,21,38,0000010000000,35.1902769160849,128.081897732448
시도유형문화유산,봉황각,서울,강북구,21,11,0000020000000,37.6603415324423,127.006167418358
시도유형문화유산,징청각,대구,중구,21,22,0000020000000,35.8722994643736,128.591984407175
시도유형문화유산,부평도호부 관아,인천,계양구,21,23,0000020000000,37.5420771016323,126.724452134414
시도유형문화유산,광주십신사지석불,광주,북구,21,24,0000020000000,35.1832569,126.888545
시도유형문화유산,회덕쌍청당,대전,대덕구,21,25,0000020000000,36.3637009848097,127.434611933497
시도유형문화유산,울주 상천리 통도사 국장생 석표,울산,울주군,21,26,0000020000000,35.5208453225802,129.109983716437
시도유형문화유산,조양루,강원,춘천시,21,32,0000020000000,37.885208740326,127.728945092926
시도유형문화유산,진주 촉석 정충단비,경남,진주시,21,38,0000020000000,35.1902947557379,128.081999770123
시도유형문화유산,연서 효교비,세종, ,21,45,0000020000000,36.5766512451707,127.247803119749
시도유형문화유산,제주향교,제주,제주시,21,50,0000020000000,33.5115121,126.5158843
시도유형문화유산,다대진동헌,부산,사하구,21,21,0000030000000,35.0402389,128.9699095
시도유형문화유산,팔공산마애약사여래좌상,대구,동구,21,22,0000030000000,36.0156640009561,128.692105865411
시도유형문화유산,중국 철제범종(1982-2),인천,연수구,21,23,0000030000000,37.4204707,126.6531293
시도유형문화유산,광주십신사지석비,광주,북구,21,24,0000030000000,35.1832569,126.888545
시도유형문화유산,청송사지부도,울산,울주군,21,26,0000030000000,35.5207394540942,129.223402133353
시도유형문화유산,청량당,경기,광주시,21,31,0000030000000,37.4798209749519,127.176235627718
시도유형문화유산,원주 강원감영 포정루,강원,원주시,21,32,0000030000000,37.3478415655515,127.950529771073
시도유형문화유산,신안사 대광전,충남,금산군,21,34,0000030000000,36.1712421991743,127.582802495781
시도유형문화유산,진주 쌍충 사적비,경남,진주시,21,38,0000030000000,35.1894699604306,128.081372655464
시도유형문화유산,전의 비암사 삼층석탑,세종, ,21,45,0000030000000,36.6110871899654,127.191901217015
시도유형문화유산,연북정,제주,제주시,21,50,0000030000000,33.540100961539,126.636188759504
시도유형문화유산,낙성대 삼층석탑,서울,관악구,21,11,0000040000000,37.4711211883485,126.960452979856
시도유형문화유산,망미루,부산,동래구,21,21,0000040000000,35.2187073,129.0779477
시도유형문화유산,영영축성비,대구,수성구,21,22,0000040000000,35.8751740083984,128.657849670526
시도유형문화유산,중국 철제범종(1982-1),인천,연수구,21,23,0000040000000,37.4204707,126.6531293
시도유형문화유산,운천사마애여래좌상,광주,서구,21,24,0000040000000,35.1419547622212,126.854200958779
시도유형문화유산,남간정사,대전,동구,21,25,0000040000000,36.3477165753756,127.456724572056
시도유형문화유산,운흥사지부도,울산,울주군,21,26,0000040000000,35.4496338392265,129.154029596915
시도유형문화유산,현절사,경기,광주시,21,31,0000040000000,37.4777838884963,127.190650562136
시도유형문화유산,일산동석불좌상,강원,원주시,21,32,0000040000000,37.3429029,127.9668494
시도유형문화유산,금산 천내리 용호석,충남,금산군,21,34,0000040000000,36.1132995659256,127.567970260278
시도유형문화유산,송광사일주문,전북,완주군,21,35,0000040000000,35.8848444252975,127.242775473505
시도유형문화유산,비로사진공대사보법탑비,경북,영주시,21,37,0000040000000,36.9387662677435,128.499318179158
시도유형문화유산,진주 용암사지 석조지장보살좌상,경남,진주시,21,38,0000040000000,35.1628407085806,128.329891005362
시도유형문화유산,남평조씨 병자일기,세종, ,21,45,0000040000000,0,0
시도유형문화유산,대정향교,제주,서귀포시,21,50,0000040000000,33.2394206584929,126.288504158919
시도유형문화유산,정업원 터,서울,종로구,21,11,0000050000000,37.5796827494255,127.016469401898
시도유형문화유산,동래부 동헌 외대문,부산,동래구,21,21,0000050000000,35.2201538,129.0732975
시도유형문화유산,대구부수성비,대구,수성구,21,22,0000050000000,35.8751970831319,128.657836236947
시도유형문화유산,청동관음보살좌상,인천,연수구,21,23,0000050000000,37.4204707,126.6531293
시도유형문화유산,광주재명석등,광주,동구,21,24,0000050000000,35.1467301,126.9201751
시도유형문화유산,석조보살입상,대전,유성구,21,25,0000050000000,36.3143792963488,127.293824748351
시도유형문화유산,석남사삼층석탑,울산,울주군,21,26,0000050000000,35.6209810129497,129.031922486315
시도유형문화유산,침괘정,경기,광주시,21,31,0000050000000,37.4786469569459,127.183507170805
시도유형문화유산,일산동오층석탑,강원,원주시,21,32,0000050000000,37.3429029,127.9668494
시도유형문화유산,송광사사적비,전북,완주군,21,35,0000050000000,35.8867361098127,127.241967940455
시도유형문화유산,광양성황리삼층석탑,전남,광양시,21,36,0000050000000,34.9441973883735,127.657327584413
시도유형문화유산,한천사삼층석탑,경북,예천군,21,37,0000050000000,36.7475337330394,128.515721205567
시도유형문화유산,진주 청곡사 삼층석탑,경남,진주시,21,38,0000050000000,35.1902914592541,128.181683494481
시도유형문화유산,부강초등학교 강당,세종, ,21,45,0000050000000,36.5266938562505,127.366402717409
시도유형문화유산,정의향교,제주,서귀포시,21,50,0000050000000,33.3869188900529,126.799970863644
시도유형문화유산,용양봉저정,서울,동작구,21,11,0000060000000,37.5129153022645,126.955820427675
시도유형문화유산,동래향교 대성전,부산,동래구,21,21,0000060000000,35.2077612111874,129.084289052744
시도유형문화유산,북지장사삼층석탑,대구,동구,21,22,0000060000000,35.9764060897429,128.714652873135
시도유형문화유산,논현포대,인천,남동구,21,23,0000060000000,37.4041091503045,126.704748851821
시도유형문화유산,전남도청회의실,광주,동구,21,24,0000060000000,35.1473041729212,126.920375364631
시도유형문화유산,유회당(부)기궁재,대전,중구,21,25,0000060000000,36.2788640214017,127.408489961282
시도유형문화유산,울산 어물동 마애약사여래삼존상,울산,북구,21,26,0000060000000,35.5784127837794,129.439726499069
시도유형문화유산,충주 경종 태실,충북,충주시,21,33,0000060000000,37.1090024416491,127.92718427428
시도유형문화유산,상주 복룡동 당간지주,경북,상주시,21,37,0000060000000,36.4172841200292,128.174663827705
시도유형문화유산,의령 중교리 석조여래좌상,경남,의령군,21,38,0000060000000,35.3790625586389,128.324321734913
시도유형문화유산,향사당,제주,제주시,21,50,0000060000000,33.5120651747525,126.521657833412
시도유형문화유산,성제묘,서울,중구,21,11,0000070000000,37.5688312881569,127.001815266579
시도유형문화유산,충렬사,부산,동래구,21,21,0000070000000,35.201409862069,129.095683548838
시도유형문화유산,인천 구 일본제1은행,인천,중구,21,23,0000070000000,37.4732687456102,126.620540465298
시도유형문화유산,원효사동부도,광주,북구,21,24,0000070000000,35.1495216044367,126.985561520194
시도유형문화유산,옥류각,대전,대덕구,21,25,0000070000000,36.3727871998099,127.45100155471
시도유형문화유산,울산향교,울산,중구,21,26,0000070000000,35.560601837304,129.31575281892
시도유형문화유산,전주향교대성전,전북,전주시,21,35,0000070000000,35.8127014632866,127.157199970184
시도유형문화유산,영주삼가동석조당간지주,경북,영주시,21,37,0000070000000,36.9385861762295,128.500034777351
시도유형문화유산,함안 장춘사 석조여래좌상,경남,함안군,21,38,0000070000000,35.3281638,128.5586606
시도유형문화유산,사육신묘,서울,동작구,21,11,0000080000000,37.5133364113381,126.949897967941
시도유형문화유산,동래 장관청,부산,동래구,21,21,0000080000000,35.2039379626582,129.0844791053
시도유형문화유산,봉무정,대구,동구,21,22,0000080000000,35.9280125878055,128.640390032717
시도유형문화유산,구 인천우체국,인천,중구,21,23,0000080000000,37.4700628730789,126.623305546695
시도유형문화유산,원효사출토유물,광주,북구,21,24,0000080000000,35.1692658,126.997392
시도유형문화유산,송애당,대전,대덕구,21,25,0000080000000,36.3646065924129,127.432877885475
시도유형문화유산,언양향교,울산,울주군,21,26,0000080000000,35.5568737350004,129.114034287091
시도유형문화유산,덕봉서원,경기,안성시,21,31,0000080000000,37.0463223433542,127.191868020166
시도유형문화유산,향현사,강원,강릉시,21,32,0000080000000,37.763709180958,128.893894783417
시도유형문화유산,충주 창동리 오층석탑,충북,충주시,21,33,0000080000000,36.9968728765231,127.878835662322
시도유형문화유산,남원향교대성전,전북,남원시,21,35,0000080000000,35.422073692655,127.382996029791
시도유형문화유산,용화동삼층석탑,경북,영양군,21,37,0000080000000,36.8118488820468,129.132934198235
시도유형문화유산,함안 주리사지 사자석탑,경남,함안군,21,38,0000080000000,35.2414169834699,128.421440783189
시도유형문화유산,신촌향사,제주,제주시,21,50,0000080000000,33.5364405937395,126.62060084618
시도유형문화유산,오층석탑,부산,금정구,21,21,0000090000000,35.2352793,129.0681897
시도유형문화유산,성재서당,대구,동구,21,22,0000090000000,35.9665432657146,128.667828103681
시도유형문화유산,정우량 영정,인천,미추홀구,21,23,0000090000000,37.464278,126.6585363
시도유형문화유산,광주향교,광주,남구,21,24,0000090000000,35.146000188531,126.90901785152
시도유형문화유산,제월당 및 옥오재,대전,대덕구,21,25,0000090000000,36.3782004830485,127.427310215427
시도유형문화유산,언양현호적대장,울산,남구,21,26,0000090000000,35.5337385,129.2948613
시도유형문화유산,충렬서원,경기,용인시,21,31,0000090000000,37.340994655961,127.170322468364
시도유형문화유산,이씨분재기,강원,강릉시,21,32,0000090000000,37.7778846,128.8769594
시도유형문화유산,음성 읍내리 오층모전석탑,충북,음성군,21,33,0000090000000,36.9311923498901,127.691322004602
시도유형문화유산,연산아문,충남,논산시,21,34,0000090000000,36.2151126074408,127.217969930161
시도유형문화유산,김제향교대성전,전북,김제시,21,35,0000090000000,35.8005366220167,126.879071672388
시도유형문화유산,창녕 구계리 석조여래좌상,경남,창녕군,21,38,0000090000000,35.4605291581047,128.549294106757
시도유형문화유산,추자처사각,제주,제주시,21,50,0000090000000,33.9583047358804,126.294961179699
시도유형문화유산,삼층석탑,부산,서구,21,21,0000100000000,35.1216423,129.0201433
시도유형문화유산,지산재,광주,남구,21,24,0000100000000,35.0818450043366,126.873731293717
시도유형문화유산,고산사 대웅전,대전,동구,21,25,0000100000000,36.301305181793,127.469365947979
시도유형문화유산,효자송도선생정려비,울산,중구,21,26,0000100000000,35.5585189907508,129.320628869292
시도유형문화유산,우저서원,경기,김포시,21,31,0000100000000,37.6266553993304,126.693887470537
시도유형문화유산,"율곡유품(벼루,토지양여서)",강원,강릉시,21,32,0000100000000,37.7778846,128.8769594
시도유형문화유산,논산원목다리<원항교>,충남,논산시,21,34,0000100000000,36.1648862014018,127.057495810878
시도유형문화유산,운산리삼층석탑,전북,진안군,21,35,0000100000000,35.8254272573143,127.44101838113
시도유형문화유산,진도상만리오층석탑,전남,진도군,21,36,0000100000000,34.3837694965648,126.213998256848
시도유형문화유산,창녕 퇴천리 삼층석탑,경남,창녕군,21,38,0000100000000,35.5411392411592,128.501958295168
시도유형문화유산,용방록,제주,제주시,21,50,0000100000000,33.5115121,126.5158843
시도유형문화유산,양녕대군 이제 묘역,서울,동작구,21,11,0000110000000,37.4965927401613,126.942342975383
시도유형문화유산,원효암 동편 삼층석탑,부산,금정구,21,21,0000110000000,35.2770656967775,129.067003215501
시도유형문화유산,인천향교,인천,미추홀구,21,23,0000110000000,37.4394081684843,126.686989981267
시도유형문화유산,병천사,광주,서구,21,24,0000110000000,35.1375993978423,126.856525934645
시도유형문화유산,초려이유태유고,대전,유성구,21,25,0000110000000,36.3612027,127.4254571
시도유형문화유산,동축사삼층석탑,울산,동구,21,26,0000110000000,35.5482742731059,129.418990041624
시도유형문화유산,금동향로,경기,화성시,21,31,0000110000000,37.1994932,126.8311887
시도유형문화유산,신사임당초충도병,강원,강릉시,21,32,0000110000000,37.7794266,128.8772612
시도유형문화유산,보은 순조 태실,충북,보은군,21,33,0000110000000,36.5504003,127.842423
시도유형문화유산,강경미내다리<미내교>,충남,논산시,21,34,0000110000000,36.1532964295364,127.030978471578
시도유형문화유산,용담사칠층석탑,전북,남원시,21,35,0000110000000,35.4104482450031,127.412363306296
시도유형문화유산,창녕 관룡사 약사전 삼층석탑,경남,창녕군,21,38,0000110000000,35.531729160548,128.553229533903
시도유형문화유산,연방록,제주,제주시,21,50,0000110000000,33.5115121,126.5158843
시도유형문화유산,효령대군 이보 묘역,서울,서초구,21,11,0000120000000,37.4823425178997,126.99996988468
시도유형문화유산,원효암 서편 삼층석탑,부산,금정구,21,21,0000120000000,35.2764479750189,129.065981105263
시도유형문화유산,동화사부도군,대구,동구,21,22,0000120000000,35.9941869928239,128.701319428365
시도유형문화유산,부평향교,인천,계양구,21,23,0000120000000,37.5400924341419,126.719831702211
시도유형문화유산,신룡동오층석탑,광주,광산구,21,24,0000120000000,35.2273189294353,126.77130097507
시도유형문화유산,권준의 준호구,대전,유성구,21,25,0000120000000,36.3612027,127.4254571
시도유형문화유산,경숙옹주태실및비,울산,울주군,21,26,0000120000000,35.574450509577,129.194723913257
시도유형문화유산,청동향로,경기,화성시,21,31,0000120000000,37.1994932,126.8311887
시도유형문화유산,매창 매화도 및 옥산 국화도첩,강원,강릉시,21,32,0000120000000,37.7794266,128.8772612
시도유형문화유산,태봉사삼존석불,전북,익산시,21,35,0000120000000,36.0367997992159,127.01134963914
시도유형문화유산,구례사도리삼층석탑,전남,구례군,21,36,0000120000000,35.2203682553727,127.498346057316
시도유형문화유산,밀양 영원사지 보감국사 승탑,경남,밀양시,21,38,0000120000000,35.4812746190068,128.809244730731
시도유형문화유산,전의 비암사 영산회 괘불탱화,세종, ,21,45,0000120000000,0,0
시도유형문화유산,급제선생안,제주,제주시,21,50,0000120000000,33.5042835,126.5289335
시도유형문화유산,건칠여래좌상,인천,연수구,21,23,0000130000000,37.4204707,126.6531293
시도유형문화유산,증심사오백전,광주,동구,21,24,0000130000000,35.1289050336209,126.970359579996
시도유형문화유산,운부군옥,대전,유성구,21,25,0000130000000,36.3612027,127.4254571
시도유형문화유산,반고서원유허비,울산,울주군,21,26,0000130000000,35.6083730334995,129.173980935327
시도유형문화유산,용주사상량문,경기,화성시,21,31,0000130000000,37.1994932,126.8311887
시도유형문화유산,옥산서병,강원,강릉시,21,32,0000130000000,37.7794266,128.8772612
시도유형문화유산,장문리오층석탑,전북,정읍시,21,35,0000130000000,35.6286686268032,126.781377855382
시도유형문화유산,장성 원덕리 미륵석불,전남,장성군,21,36,0000130000000,35.4507366103554,126.812512747597
시도유형문화유산,밀양 영원사지 보감국사 묘응탑비,경남,밀양시,21,38,0000130000000,35.4812928757343,128.809234016206
시도유형문화유산,탐라지도및지도병서,제주,제주시,21,50,0000130000000,33.5063259,126.5315773
시도유형문화유산,만덕사지 당간지주,부산,북구,21,21,0000140000000,35.2148441490948,129.042917044908
시도유형문화유산,동화사염불암마애여래좌상및보살좌상,대구,동구,21,22,0000140000000,36.0083857829109,128.697766148019
시도유형문화유산,목조보살좌상(1990),인천,연수구,21,23,0000140000000,37.4204707,126.6531293
시도유형문화유산,증심사석조보살입상,광주,동구,21,24,0000140000000,35.1290029801064,126.970033338814
시도유형문화유산,윤돈등의동복화회입의,대전,유성구,21,25,0000140000000,36.3612027,127.4254571
시도유형문화유산,부북일기,울산,남구,21,26,0000140000000,35.5439351,129.3100373
시도유형문화유산,전적수사본,경기,화성시,21,31,0000140000000,37.1994932,126.8311887
시도유형문화유산,선운사석씨원류,전북,고창군,21,35,0000140000000,35.4971744,126.5782994
시도유형문화유산,손소선생분재기,경북,경주시,21,37,0000140000000,36.0038098,129.2535866
시도유형문화유산,밀양 표충사 석등,경남,밀양시,21,38,0000140000000,35.5326690062792,128.960406780388
시도유형문화유산,류형장군 호패 및 교지,세종, ,21,45,0000140000000,0,0
시도유형문화유산,제주삼읍도총지도,제주,제주시,21,50,0000140000000,33.5063259,126.5315773
시도유형문화유산,범어사 당간지주,부산,금정구,21,21,0000150000000,35.2840035639402,129.07077916353
시도유형문화유산,북지장사석조지장보살좌상,대구,동구,21,22,0000150000000,35.9764766,128.7145385
시도유형문화유산,용궁사,인천,중구,21,23,0000150000000,37.4971844575334,126.528004227743
시도유형문화유산,원효사소장만수사범종,광주,북구,21,24,0000150000000,35.1692658,126.997392
시도유형문화유산,조천신장,대전,유성구,21,25,0000150000000,36.3612027,127.4254571
시도유형문화유산,문수사석조아미타여래좌상,울산,울주군,21,26,0000150000000,35.5305569,129.2147862
시도유형문화유산,용주사병풍,경기,화성시,21,31,0000150000000,37.1994932,126.8311887
시도유형문화유산,속초 신흥사 목판,강원,속초시,21,32,0000150000000,38.175986,128.4844404
시도유형문화유산,청주 충청도병마절도사영문,충북,청주시,21,33,0000150000000,36.6321788977256,127.488234237198
시도유형문화유산,당진 영랑사 대웅전,충남,당진시,21,34,0000150000000,36.9126420248123,126.594201022979
시도유형문화유산,한벽당,전북,전주시,21,35,0000150000000,35.8118657572842,127.160792242117
시도유형문화유산,밀양 표충비,경남,밀양시,21,38,0000150000000,35.4717661390918,128.651146596172
시도유형문화유산,홍화각기,제주,제주시,21,50,0000150000000,33.5042835,126.5289335
시도유형문화유산,삼군부 청헌당,서울,노원구,21,11,0000160000000,37.6216187864537,127.10099872997
시도유형문화유산,범어사 석등,부산,금정구,21,21,0000160000000,35.2842321,129.0686611
시도유형문화유산,부인사석등,대구,동구,21,22,0000160000000,35.9950441722032,128.672773197899
시도유형문화유산,인천창영초등학교 구 교사,인천,동구,21,23,0000160000000,37.47186708875,126.639471815698
시도유형문화유산,눌재집목판각,광주,북구,21,24,0000160000000,35.1832569,126.888545
시도유형문화유산,농암진적,대전,유성구,21,25,0000160000000,36.3612027,127.4254571
시도유형문화유산,문수사탱화,울산,울주군,21,26,0000160000000,35.5305569,129.2147862
시도유형문화유산,용주사대웅전후불탱화,경기,화성시,21,31,0000160000000,37.1994932,126.8311887
시도유형문화유산,서상리삼층석탑,강원,춘천시,21,32,0000160000000,37.9462429434174,127.699428802642
시도유형문화유산,보은 법주사 세존사리탑,충북,보은군,21,33,0000160000000,36.5418911,127.8331727
시도유형문화유산,온주아문및동헌,충남,아산시,21,34,0000160000000,36.7622578469634,127.018522572677
시도유형문화유산,조경묘,전북,전주시,21,35,0000160000000,35.8164892245331,127.150011970828
시도유형문화유산,관음사목조관음보살좌상,제주,제주시,21,50,0000160000000,33.4237777,126.5584533
시도유형문화유산,경상좌수영성 남문,부산,수영구,21,21,0000170000000,35.1704521550311,129.115041027175
시도유형문화유산,부인사서탑,대구,동구,21,22,0000170000000,35.9949401237065,128.672704022804
시도유형문화유산,구 제물포구락부,인천,중구,21,23,0000170000000,37.4746271759966,126.622537502798
시도유형문화유산,사암집목판각,광주,북구,21,24,0000170000000,35.1832569,126.888545
시도유형문화유산,만회집탄옹문집판목,대전,서구,21,25,0000170000000,36.3447608,127.3949448
시도유형문화유산,울산인성암신중도,울산,울주군,21,26,0000170000000,35.3769943,129.326364
시도유형문화유산,옥천 용암사 마애여래입상,충북,옥천군,21,33,0000170000000,36.2593837360689,127.563611228544
시도유형문화유산,여민루,충남,아산시,21,34,0000170000000,36.8542658275915,126.953854573742
시도유형문화유산,천황사대웅전,전북,진안군,21,35,0000170000000,35.9053295543161,127.431894363465
시도유형문화유산,용장사석불좌상,전남,진도군,21,36,0000170000000,34.5159857355794,126.338501152073
시도유형문화유산,마애동 석조비로자나불좌상,경북,안동시,21,37,0000170000000,36.5532656345943,128.593387978928
시도유형문화유산,고봉화상선요,세종, ,21,45,0000170000000,0,0
시도유형문화유산,존자암지세존사리탑,제주,서귀포시,21,50,0000170000000,33.347926026132,126.482372204593
시도유형문화유산,수표교,서울,중구,21,11,0000180000000,37.5581026327188,127.005057230382
시도유형문화유산,동모,부산,부산진구,21,21,0000180000000,35.1563596,129.0596253
시도유형문화유산,신무동마애불좌상,대구,동구,21,22,0000180000000,35.9896813599264,128.670788151106
시도유형문화유산,인천 구 여선교사 합숙소,인천,동구,21,23,0000180000000,37.4706818356782,126.641282000775
시도유형문화유산,취병조형유허비,광주,광산구,21,24,0000180000000,35.2207082310709,126.817176116142
시도유형문화유산,여경암(부)거업재산신당,대전,중구,21,25,0000180000000,36.2797880258487,127.413295828435
시도유형문화유산,울산부선생안,울산,남구,21,26,0000180000000,35.6478673,129.3463108
시도유형문화유산,충주 원평리 석조여래입상,충북,충주시,21,33,0000180000000,36.9999273545049,127.720661147144
시도유형문화유산,금당사목불좌상,전북,진안군,21,35,0000180000000,35.7476622,127.3909587
시도유형문화유산,자정국사사리함,전남,순천시,21,36,0000180000000,35.0021686,127.2756552
시도유형문화유산,장군 영평사 목조나한상 및 복장유물 일괄,세종, ,21,45,0000180000000,0,0
시도유형문화유산,보림사목조관음보살좌상,제주,제주시,21,50,0000180000000,33.5175066,126.5463051
시도유형문화유산,경희궁 흥화문,서울,종로구,21,11,0000190000000,37.5695344000016,126.969659892677
시도유형문화유산,동모,부산,부산진구,21,21,0000190000000,35.1563596,129.0596253
시도유형문화유산,동화사염불암청석탑,대구,동구,21,22,0000190000000,36.0082406989617,128.697513381547
시도유형문화유산,인천 구 일본제58은행,인천,중구,21,23,0000190000000,37.4728220571486,126.621412722262
시도유형문화유산,고봉문집목판,광주,광산구,21,24,0000190000000,35.2358342,126.7452215
시도유형문화유산,보문산마애여래좌상,대전,중구,21,25,0000190000000,36.3039406,127.4313606
시도유형문화유산,영가진각대사증도가,울산,울주군,21,26,0000190000000,0,0
시도유형문화유산,중금리삼층석탑,강원,횡성군,21,32,0000190000000,37.5457845540018,128.067499009943
시도유형문화유산,충주 미륵대원지 석등,충북,충주시,21,33,0000190000000,36.8218512638421,128.095112402163
시도유형문화유산,능견난사,전남,순천시,21,36,0000190000000,35.0021686,127.2756552
시도유형문화유산,삼릉계곡마애관음보살상,경북,경주시,21,37,0000190000000,35.7962058,129.2212157
시도유형문화유산,연동 황룡사 목조아미타여래좌상 및 복장유물,세종, ,21,45,0000190000000,0,0
시도유형문화유산,선덕사소장대자암판묘법연화경 권3~4.,제주,서귀포시,21,50,0000190000100,33.3201795,126.5936023
시도유형문화유산,선덕사소장화암사판묘법연화경 권4~7,제주,서귀포시,21,50,0000190000200,33.3331361,126.4762361
시도유형문화유산,선덕사소장갑인자복각묘법연화경 권1~2,제주,서귀포시,21,50,0000190000300,33.3201795,126.5936023
시도유형문화유산,경희궁 숭정전,서울,중구,21,11,0000200000000,37.5574710750975,127.001162731626
시도유형문화유산,동파두,부산,부산진구,21,21,0000200000000,35.1828893,129.0482097
시도유형문화유산,팔공산동봉석조약사여래입상,대구,동구,21,22,0000200000000,36.0145258603501,128.695961357631
시도유형문화유산,강화 용흥궁,인천,강화군,21,23,0000200000000,37.748851151753,126.485143401462
시도유형문화유산,제봉문집목판,광주,남구,21,24,0000200000000,35.089768,126.8486545
시도유형문화유산,유회당판각,대전,중구,21,25,0000200000000,36.2788172,127.4084157
시도유형문화유산,강한사,경기,여주시,21,31,0000200000000,37.2992506503517,127.63359536745
시도유형문화유산,상동리석불좌상,강원,횡성군,21,32,0000200000000,37.6016569405504,128.001310160462
시도유형문화유산,제천 청풍 금남루,충북,제천시,21,33,0000200000000,37.0044844334597,128.171346240654
시도유형문화유산,마곡사동제은입사향로,충남,공주시,21,34,0000200000000,36.5590461,127.012313
시도유형문화유산,선암사금동향로,전남,순천시,21,36,0000200000000,34.9966306,127.3309363
시도유형문화유산,금남 송림사 팔상도 초본,세종, ,21,45,0000200000000,0,0
시도유형문화유산,서산사소장목조보살좌상및복장일괄,제주,서귀포시,21,50,0000200000000,33.2216876,126.2460551
시도유형문화유산,군관청,부산,동래구,21,21,0000210000000,35.2024605,129.0946634
시도유형문화유산,신무동삼성암지마애약사여래입상,대구,동구,21,22,0000210000000,36.0092394956422,128.676195182299
시도유형문화유산,강화 충렬사,인천,강화군,21,23,0000210000000,37.7270999261007,126.465975718172
시도유형문화유산,포충사소장고경명문적,광주,남구,21,24,0000210000000,35.089768,126.8486545
시도유형문화유산,상제집략판목,대전,유성구,21,25,0000210000000,36.2786699,127.3313654
시도유형문화유산,관세음보살예문,울산,울주군,21,26,0000210000000,0,0
시도유형문화유산,상동리삼층석탑,강원,횡성군,21,32,0000210000000,37.6016576208995,128.001276977414
시도유형문화유산,부여세탑리오층석탑,충남,부여군,21,34,0000210000000,36.2771103873823,127.018513707151
시도유형문화유산,장수양악탑,전북,장수군,21,35,0000210000000,35.8037094122014,127.642359763356
시도유형문화유산,전도선국사직인통,전남,순천시,21,36,0000210000000,34.9966306,127.3309363
시도유형문화유산,삼릉계곡선각육존불,경북,경주시,21,37,0000210000000,35.7962058,129.2212157
시도유형문화유산,남양홍씨연기파종중문서일괄,세종, ,21,45,0000210000000,0,0
시도유형문화유산,선광사소장목판본류등불경전적일괄,제주,서귀포시,21,50,0000210000000,33.2726247,126.699487
시도유형문화유산,안평대군 이용 집터,서울,종로구,21,11,0000220000000,37.5916795367998,126.962939178017
시도유형문화유산,송정동석불입상,대구,동구,21,22,0000220000000,35.9921112515892,128.623591465283
시도유형문화유산,기대승종가소장문적,광주,광산구,21,24,0000220000000,35.145331,126.8944774
시도유형문화유산,용천련고판목,대전,유성구,21,25,0000220000000,36.2786699,127.3313654
시도유형문화유산,훈몽요초,울산,울주군,21,26,0000220000000,0,0
시도유형문화유산,읍하리석불좌상,강원,횡성군,21,32,0000220000000,37.4922806365779,127.985318933995
시도유형문화유산,영동 가학루,충북,영동군,21,33,0000220000000,36.2279368827882,127.916604529426
시도유형문화유산,부여 현내리 삼층석탑,충남,부여군,21,34,0000220000000,36.2397051032559,126.991055650146
시도유형문화유산,남원 관왕묘,전북,남원시,21,35,0000220000000,35.4071494155183,127.375885922153
시도유형문화유산,송광사금강저,전남,순천시,21,36,0000220000000,35.0021686,127.2756552
시도유형문화유산,월영대,경북,안동시,21,37,0000220000000,36.5755909235074,128.763150388474
시도유형문화유산,전의 청안사 지장시왕도,세종, ,21,45,0000220000000,0,0
시도유형문화유산,남국선원소장목판본류불경전적,제주,서귀포시,21,50,0000220000000,33.3159102,126.5749922
시도유형문화유산,석파정 별당,서울,종로구,21,11,0000230000000,37.5991323131212,126.958650776604
시도유형문화유산,범방동 삼층석탑,부산,강서구,21,21,0000230000000,35.1629284384465,128.863378499397
시도유형문화유산,이공제비및군수이후범선영세불망비,대구,수성구,21,22,0000230000000,35.8356643782024,128.606619814532
시도유형문화유산,회재유집목판,광주,서구,21,24,0000230000000,35.1190879,126.8700249
시도유형문화유산,금암집판목,대전,유성구,21,25,0000230000000,36.3102571,127.409705
시도유형문화유산,읍하리삼층석탑,강원,횡성군,21,32,0000230000000,37.4922806365779,127.985318933995
시도유형문화유산,청주 용암사 석조비로자나불좌상,충북,청주시,21,33,0000230000000,36.6510445,127.4870295
시도유형문화유산,금성산석불좌상,충남,부여군,21,34,0000230000000,36.2778788802193,126.921393545576
시도유형문화유산,대복사철불좌상,전북,남원시,21,35,0000230000000,35.4169039,127.3676549
시도유형문화유산,고성이씨재사,경북,안동시,21,37,0000230000000,36.5524847271654,128.740472340237
시도유형문화유산,연서 학림사 신중도,세종, ,21,45,0000230000000,0,0
